contract,expiryDate,optionType,strikePrice,lastPrice,change,pChange,openPrice,highPrice,lowPrice,closePrice,volume,totalTurnover,value,premiumTurnOver,underlyingValue,openInterest,noOfTrades,datetime
NIFTY 07-Jul-2026,07-Jul-2026,Call,26050,1.2,-0.45,-27.27,1.95,3.4,1.2,1.4,56420,104941.2,104941.2,1469845941.2,23992.75,578.0,868,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,21700,2.05,-2.15,-51.19,3.4,4.65,2.05,2.75,55835,203239.4,203239.4,1211822739.4,23992.75,478.0,859,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,24450,399.65,-62.3,-13.49,382.7,417.4,284.65,405.65,52065,17803626.75,17803626.75,1290792876.75,23992.75,250.0,801,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,25350,3.05,-1.1,-26.51,4.25,8.0,2.7,3.5,49010,238188.6,238188.6,1242641688.6,23992.75,291.0,754,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,25900,1.45,-0.5,-25.64,2.25,3.15,1.4,1.75,48425,98302.75,98302.75,1254305802.75,23992.75,421.0,745,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,23400,727.1,14.5,2.03,789.95,896.2,716.0,721.95,42055,34364402.15,34364402.15,1018451402.15,23992.75,910.0,647,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,23600,559.3,31.35,5.94,600.0,721.2,535.0,553.2,41145,24930989.85,24930989.85,995952989.85,23992.75,1013.0,633,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,24700,605.0,-53.85,-8.17,574.6,631.0,464.15,612.4,40235,21822256.95,21822256.95,1015626756.95,23992.75,335.0,619,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,23750,429.3,5.2,1.23,481.6,580.0,415.0,426.0,39000,19442280.0,19442280.0,945692280.0,23992.75,206.0,600,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,26250,1.05,-0.4,-27.59,1.65,1.75,1.05,1.2,37245,53632.8,53632.8,977734882.8,23992.75,894.0,573,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,23300,815.75,18.2,2.28,864.9,994.5,810.7,826.2,28925,25999236.25,25999236.25,699951736.25,23992.75,691.0,445,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,23000,1123.15,41.9,3.88,1165.0,1290.0,1100.0,1107.45,28730,34253629.8,34253629.8,695043629.8,23992.75,499.0,442,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,22350,4.45,-2.35,-34.56,5.2,5.9,3.5,3.9,26650,117793.0,117793.0,595745293.0,23992.75,133.0,410,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,21800,2.75,-2.1,-43.3,3.8,4.8,2.45,3.25,26390,96851.3,96851.3,575398851.3,23992.75,283.0,406,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,24550,481.9,-68.25,-12.41,443.7,494.45,352.3,478.85,25285,10564325.85,10564325.85,631311075.85,23992.75,49.0,389,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,25450,3.15,-0.25,-7.35,3.85,5.4,2.65,3.2,22945,92468.35,92468.35,584042718.35,23992.75,383.0,353,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,22100,3.6,-1.9,-34.55,4.7,5.35,3.1,3.8,22165,95752.8,95752.8,489942252.8,23992.75,155.0,341,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,25850,1.95,-0.35,-15.22,2.35,4.7,1.75,2.0,19890,54896.4,54896.4,514211396.4,23992.75,86.0,306,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,24800,696.4,-63.6,-8.37,668.15,712.1,546.55,697.35,17420,10726539.2,10726539.2,442742539.2,23992.75,153.0,268,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,22450,3.55,-3.95,-52.67,5.05,6.35,3.55,4.05,16445,84198.4,84198.4,369274448.4,23992.75,294.0,253,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,22550,4.3,-4.1,-48.81,6.05,6.65,4.1,4.6,15275,87373.0,87373.0,344538623.0,23992.75,368.0,235,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,21900,2.5,-2.75,-52.38,3.6,5.1,2.5,3.1,11700,44460.0,44460.0,256274460.0,23992.75,263.0,180,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,25500,1383.2,-45.15,-3.16,1293.15,1390.0,1209.15,1382.6,11050,14098363.5,14098363.5,295873363.5,23992.75,188.0,170,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,22150,3.7,-2.0,-35.09,4.15,5.65,2.9,3.25,10920,44553.6,44553.6,241922553.6,23992.75,67.0,168,2026-06-29 09:01:28.751501+05:30
